entry,subentry,Electron.PT,Electron.Eta,Electron.Phi
85750,0,174.21262,0.8663492,-2.4020593
85751,0,152.20506,-1.5744104,-1.3930206
85751,1,89.96653,-1.0020692,1.7723114
85754,0,237.03891,-1.6311243,2.3700373
85762,0,50.352383,-1.9147693,-0.55190337
85766,0,95.33975,0.051868472,-1.0448226
85767,0,41.196423,2.032225,-1.2289435
85769,0,175.12268,0.4038787,0.12308379
85776,0,11.96239,1.0856913,-1.3534079
85777,0,43.294395,-0.9472042,-0.84656286
85778,0,152.86055,-0.5677827,0.25615114
85783,0,106.003136,0.599874,-2.8457916
85784,0,14.817717,0.17872293,2.5980747
85786,0,88.56438,-1.8957993,0.3572559
85786,1,82.03159,-0.48646277,-2.41385
85788,0,28.44631,-1.6258845,-0.7002872
85791,0,64.99447,-0.13265474,-0.17703532
85796,0,50.876705,-0.77967095,-1.5562093
85804,0,49.993248,0.19211088,3.1050456
85807,0,102.3504,-0.9657792,2.1961985
85814,0,40.0865,0.32920524,-0.33396435
85819,0,27.993372,-0.98004365,0.44280937
85821,0,46.041683,-0.3589766,-0.38906744
85827,0,89.93107,-1.322195,0.15914269
85829,0,33.912643,-0.7714467,-2.452012
85831,0,80.5124,0.03709232,2.0476809
85834,0,74.51212,0.6684718,2.7635512
85839,0,148.4545,-0.29051685,0.2878524
85840,0,72.62162,0.02897693,-1.0945933
85841,0,57.77792,-0.94653356,3.0569572
85844,0,88.04816,-0.29740846,2.2841454
85845,0,101.78606,0.123922415,-1.4431607
85847,0,31.966833,1.5762362,0.5918459
85848,0,61.50029,1.1694828,-0.5536592
85852,0,22.58145,0.62669235,-0.2844817
85864,0,64.43452,0.6043038,-0.91653043
85866,0,147.18875,-0.76163095,1.1274235
85867,0,136.61475,-0.7088986,-1.8735255
85867,1,76.03833,0.9781895,-1.693287
85868,0,64.84225,-0.7424178,0.625339
85871,0,144.79007,-0.7323202,2.1791353
85874,0,113.242035,-1.5525967,1.2558379
85879,0,46.62648,1.76546,0.6743236
85881,0,112.694016,-0.71112525,1.5851126
85885,0,17.816439,-1.1262096,-0.6291696
85887,0,26.420322,-1.1771652,1.2691673
85890,0,89.93262,0.31499717,2.0652862
85901,0,34.250664,1.372291,-1.4471126
85910,0,24.197565,0.53359836,2.4163954
85913,0,84.53642,-0.24291907,1.2324009
85917,0,198.31436,-1.322396,1.4911636
85918,0,101.97311,0.27106738,1.0686048
85918,1,13.23458,-2.333416,-1.2264309
85919,0,16.17788,-1.8230232,-1.0774534
85922,0,81.1694,0.7266563,0.38146102
85924,0,47.689632,-0.8852002,2.425404
85925,0,178.61226,-0.4349555,2.0485525
85926,0,23.475212,-0.20016773,0.7675106
85930,0,40.351463,0.33954462,1.415862
85935,0,42.717537,-1.2628133,-1.0603108
85937,0,74.70947,0.992288,-3.0967925
85939,0,63.712524,0.04085334,-2.3423426
85943,0,17.068947,1.2038238,0.26563582
85957,0,21.968792,-1.9844838,-3.0723267
85963,0,110.95835,0.025735015,-0.46349615
85970,0,346.99158,-0.2317343,1.2651702
85980,0,54.318306,-0.55710983,-2.5008543
85987,0,33.79542,0.30837363,0.20732903
85990,0,96.9447,-0.5373608,-0.78658146
85995,0,117.07089,-0.72721004,-1.3279498
86000,0,21.62267,-2.0036163,-2.8186111
86002,0,46.9888,-0.52325386,0.10501965
86008,0,41.96578,-2.226272,0.6940378
86011,0,87.75081,0.32182637,-2.7079868
86011,1,25.94867,0.7575782,0.47659168
86016,0,178.68202,-0.6035357,-1.1041126
86017,0,28.57713,-0.13814865,0.6229397
86021,0,91.47902,-0.9104375,-1.1243742
86025,0,110.86162,-1.3696314,1.478324
86026,0,77.952065,-1.0319946,2.213668
86030,0,19.915668,-0.94582653,-0.50791264
86031,0,97.12888,1.3618681,-0.16898136
86031,1,11.96321,0.7195378,-0.6624458
86033,0,86.1418,0.22796494,1.185176
86034,0,48.582645,0.7554256,0.84577864
86038,0,127.678154,0.049221642,-0.9883654
86040,0,249.25325,-1.3021295,2.8732123
86044,0,48.49721,1.6868658,2.297668
86044,1,29.297537,-1.3793097,-0.58638054
86047,0,50.537315,-0.1168308,0.84625757
86049,0,15.713252,0.917012,-1.57197
86053,0,158.26894,0.5126184,-0.19718552
86056,0,61.7357,-1.2128432,0.23096986
86056,1,24.451258,-0.9799039,-1.8986908
86057,0,17.570673,-0.25290772,-0.67786705
86058,0,88.20853,-0.79628634,-1.3026961
86067,0,18.94357,0.6542119,-0.26690316
86068,0,50.873936,1.4664117,-0.07128024
86071,0,204.41713,0.53667814,2.100007
86075,0,123.58505,0.8391031,0.5302876
86076,0,71.16961,-0.2122224,1.2223786
86077,0,181.1754,-1.7245482,1.8495444
86082,0,99.74685,-0.3083521,-0.9275119
86086,0,67.04206,1.3171113,0.8903892
86087,0,43.575024,-0.29780272,0.3610574
86088,0,73.256645,0.32668936,-0.74228233
86097,0,38.049957,0.36070353,0.778752
86099,0,61.521152,1.3016483,-1.862559
86099,1,50.72138,1.6984288,0.55685645
86104,0,67.6285,-0.9181903,2.6154683
86112,0,72.04849,1.20871,-1.3684087
86113,0,35.297924,-0.13824491,0.4506115
86115,0,94.521736,-1.380414,-2.710011
86124,0,61.90206,0.60805345,-1.4025619
86129,0,211.31009,-0.18402693,1.8367563
86134,0,142.38068,-1.1733333,-1.196944
86134,1,72.71316,-1.1588937,-2.175252
86135,0,112.33384,0.03138592,-0.5820795
86141,0,24.955313,1.7949375,-2.4043338
86142,0,75.882286,-0.43648347,-0.19957651
86149,0,95.20894,-0.93165237,1.1618166
86152,0,38.02606,1.962019,-1.8524145
86155,0,144.32379,-1.1603186,1.519801
86158,0,62.22713,1.0919924,2.4600577
86158,1,50.284073,-1.7913888,-2.1474528
86163,0,89.56137,-0.02250554,1.2610694
86166,0,26.64232,-1.1685101,0.76161224
86169,0,130.61584,-0.33907267,-1.0956798
86169,1,28.39244,-0.8505188,-0.9076094
86173,0,50.215523,1.664958,1.2222542
86175,0,39.384445,0.5518996,2.3205667
86178,0,81.807106,0.039399188,-2.984166
86179,0,202.18004,1.1572976,-1.432011
86184,0,65.60484,-0.61296535,-0.8819477
86189,0,77.53684,0.6737446,0.5254693
86191,0,86.1463,-0.16848858,-1.9590522
86192,0,39.66785,-0.70143104,2.5440302
86194,0,31.903425,-0.934573,1.3085407
86197,0,116.79672,-0.4763383,-0.027358862
86198,0,21.984789,0.07148114,-1.3433594
86202,0,169.43953,1.6360561,0.113399364
86208,0,35.623028,0.4086738,0.7857977
86209,0,44.280685,-0.50355774,-0.55058634
86214,0,30.380102,-0.549572,2.6249847
86217,0,10.2470875,0.21926624,-2.4920843
86218,0,96.75975,-1.1160821,2.7768054
86221,0,78.884674,-0.93618596,1.867712
86231,0,40.92369,0.35752332,2.0732358
86231,1,19.779173,1.000176,0.75562084
86233,0,69.181,-1.062228,2.4570482
86241,0,152.42133,0.28156874,-2.5581682
86242,0,94.71031,1.6016592,-2.929715
86243,0,98.74355,-0.741709,1.2319428
86247,0,152.94966,1.0674754,-1.7076505
86250,0,146.15468,-0.43070462,2.8142169
86259,0,86.73949,-0.107882276,1.3146651
86260,0,74.69212,-0.8817942,0.5461766
86260,1,14.690302,2.3850107,1.8213954
86263,0,23.673977,0.63761747,-0.7287473
86264,0,97.70958,0.063686386,1.8939798
86265,0,54.287556,0.53926146,-2.2976105
86266,0,24.642452,-0.20488983,0.7331591
86274,0,71.18886,2.473731,2.7572076
86275,0,53.36059,0.7637495,1.0816091
86276,0,18.588415,0.6554358,2.4585977
86279,0,51.67082,0.6046418,2.8343048
86283,0,168.18297,-0.041988537,-2.1057057
86286,0,36.415157,-1.2789541,-2.9048717
86287,0,58.764545,-0.7440593,-1.4095365
86288,0,14.576941,0.53582484,0.10729983
86293,0,39.580284,-2.1738524,-0.16027069
86296,0,38.795544,0.91921145,-0.018231839
86304,0,76.79017,-0.82176524,0.9955716
86306,0,52.37489,2.3986795,-2.4999764
86316,0,170.61906,1.674035,-2.2859178
86323,0,171.9967,0.8851416,-3.0456305
86323,1,11.69502,1.6765554,0.87882197
86325,0,62.81105,-0.55095947,-2.3443675
86330,0,20.886147,-0.7638775,3.037099
86336,0,111.59352,0.50579274,2.9551003
86344,0,82.51619,-0.24525589,-1.2040203
86344,1,24.759064,-0.15241009,-0.022376636
86347,0,78.85756,1.1943063,1.653951
86349,0,65.85558,0.93947244,-1.6123056
86350,0,23.500635,0.7006199,0.2410375
86354,0,11.302187,1.8000895,-3.0498147
86356,0,84.69894,-1.1364958,1.837286
86357,0,29.630371,-1.1780746,-0.9404261
86362,0,142.88632,0.41694844,-1.9240999
86362,1,30.645342,0.17318329,-0.43424648
86363,0,58.765564,-0.84182733,0.47630724
86374,0,30.057312,-1.4792318,-0.10014545
86377,0,50.178707,-1.011621,-1.7473366
86389,0,123.27816,-0.12142324,2.3679528
86390,0,90.0268,-1.4223214,-0.95399576
86395,0,64.04588,-0.055184733,1.0660148
86400,0,79.217766,-0.80147,0.69258666
86403,0,30.33951,0.28947052,-2.211027
86407,0,183.57494,-0.07709969,-2.7089837
86415,0,10.359654,-1.2178285,-0.040634733
86418,0,110.62447,0.59845144,-0.76128554
86420,0,257.9987,-0.079158604,2.7555597
86422,0,80.72784,0.4826035,-1.100705
86422,1,64.83148,-1.0147495,-0.84843016
86424,0,94.06598,-0.4694551,1.826174
86436,0,65.15754,1.1341587,-0.98629636
86438,0,13.60536,-0.29473138,2.3538036
86441,0,92.58456,-0.53645915,0.032940146
86445,0,38.06166,1.0993431,-2.0111306
86446,0,58.24793,1.0749582,0.5775745
86452,0,88.096756,1.4104003,-1.3081257
86457,0,11.196209,0.6186413,-2.131401
86458,0,86.69498,0.55456656,-2.9480293
86464,0,49.01987,-0.3103683,-2.0508075
86467,0,74.79945,-0.21131617,0.17447071
86468,0,178.09908,0.04668089,-1.7440095
86469,0,55.666264,-0.99112296,0.56937337
86472,0,68.331535,-0.4222692,-0.17362285
86474,0,47.331394,1.7305177,-2.7207341
86475,0,68.94287,-0.16200925,0.9366958
86477,0,102.066826,-0.09437996,2.1064177
86481,0,22.577145,-0.47520068,-0.91035634
86487,0,49.74107,0.96996474,0.15527977
86488,0,67.41386,0.6966619,-3.025389
86490,0,88.361336,-0.48692283,-0.057681892
86491,0,185.56183,-1.4452809,0.7343401
86492,0,37.227703,-1.4799193,2.625169
86493,0,60.11266,-0.4485539,-2.5628674
86494,0,15.297134,-1.6389773,-1.1195415
86495,0,47.20496,0.6210301,-0.5319205
86496,0,20.804853,-0.15932548,1.5620223
86497,0,126.435036,-0.32121804,-2.5924885
86499,0,64.5582,-0.15135469,0.6974672
86502,0,36.76489,0.2360299,-2.7920306
86503,0,157.65128,-0.15019447,-3.0095222
86509,0,156.119,-1.618415,1.2427373
86512,0,161.99107,-0.2298368,-2.3694048
86514,0,10.797485,-0.2516422,0.5854754
86515,0,34.916595,-0.4115568,2.6343513
86517,0,69.89371,-1.8402674,-2.8153949
86517,1,43.61065,-2.0111973,1.157262
86518,0,107.85185,-0.21368665,-1.6543763
86524,0,105.685684,-0.67301184,1.144544
86525,0,53.585823,0.91761833,2.8922393
86527,0,68.651,-0.36965114,-2.190154
86535,0,75.452835,-0.11904179,0.10418975
86544,0,29.36247,-0.14791737,3.1037796
86552,0,79.9556,-0.19637352,0.11801947
86557,0,114.13696,0.784024,3.10792
86560,0,19.350534,-1.4081949,-2.6552002
86561,0,68.29017,-0.38572082,1.399176
86564,0,14.7281475,-0.45144707,-0.63708955
86567,0,45.223457,0.88521576,1.108053
86568,0,75.0294,-0.0018612614,1.5113199
86570,0,109.80927,-0.94587034,-0.7258712
86572,0,37.279663,-0.43319666,1.8076556
86579,0,30.51975,-0.31896198,1.7981907
86581,0,43.40159,-0.08775727,-1.9299312
86583,0,29.915289,1.2934225,-0.6205245
86589,0,21.112194,-0.7859662,-2.8141026
86594,0,84.57835,0.3329954,0.59632224
86594,1,64.61765,-0.5686496,2.5877917
86595,0,39.39537,-0.23988913,-0.28047574
86595,1,16.762613,0.07248064,0.62243813
86599,0,140.77208,-1.4474987,-3.024648
86602,0,52.555218,0.49360195,-1.0439494
86603,0,21.646,0.32767582,-0.59398943
86605,0,97.49055,0.6193392,-2.657722
86606,0,214.79555,-1.0027846,-1.0541939
86607,0,22.460777,-1.2905641,-1.508615
86609,0,79.088036,-0.5546087,-0.239731
86611,0,26.605038,1.3034073,-1.2820991
86613,0,79.60407,0.36028412,-0.14529832
86617,0,93.7132,-0.050459053,0.9335552
86621,0,48.85647,-0.46802515,0.06607065
86625,0,72.520836,0.17865133,3.091776
86629,0,21.488203,0.71556455,-2.9776204
86632,0,203.48904,-0.7308272,-2.5814648
86635,0,26.987123,0.12265894,-1.7376934
86636,0,55.930515,-1.1647111,-1.7168655
86637,0,36.348736,0.071098775,0.9127183
86647,0,31.810713,-0.17613286,2.7330456
86648,0,12.603589,0.55927825,-0.60179794
86649,0,24.1993,1.8775258,-0.10720946
86653,0,82.49625,0.95448244,0.042753924
86661,0,26.740232,0.44730747,1.8870845
86662,0,26.442015,-1.6331596,-1.7825346
86673,0,64.68412,-1.4397739,-2.2257714
86680,0,85.93075,-1.2040924,-2.9143045
86689,0,23.515434,-2.486746,3.0071363
86692,0,101.0391,0.0973662,-0.7793498
86694,0,68.90898,-0.6262488,1.4233986
86695,0,184.24828,0.7281921,-0.51592475
86695,1,27.639677,-0.42612183,-0.99643487
86696,0,20.255457,1.7130481,2.8716314
86699,0,178.12038,1.0968225,-2.93629
86703,0,30.708231,0.16282003,2.3302186
86703,1,22.787287,-0.9847684,-2.8246229
86704,0,37.977764,2.0782373,0.38677412
86705,0,59.29984,-1.5541462,1.3387179
86712,0,49.57221,0.45542517,2.27848
86713,0,192.68872,1.1012515,-0.48890004
86713,1,28.803612,0.95475304,0.40075153
86714,0,46.428215,-1.2536558,1.0177337
86716,0,47.676926,-0.41284162,-0.93240845
86722,0,57.267536,1.4584811,1.1099402
86724,0,71.51236,1.2748058,2.4604075
86725,0,30.60271,1.8877985,-3.089763
86733,0,240.89343,-0.67932844,-0.9169974
86737,0,67.87047,0.17404309,-2.9724004
86738,0,136.45195,0.24202693,2.570267
86740,0,36.033836,0.04151611,0.24824518
86753,0,59.4621,0.13632564,-0.937489
86756,0,23.645136,0.77374065,-2.3513207
86758,0,110.86852,-0.008680677,-1.7499926
86758,1,47.449535,1.1104807,-0.8206224
86763,0,305.92923,1.2694616,-0.8467302
86768,0,36.038708,-1.0175823,0.35075307
86770,0,100.236145,0.39724702,1.2503732
86772,0,92.432755,1.5436666,2.010839
86773,0,81.1142,0.16676646,1.8860174
86786,0,27.547354,-0.6866106,0.15956758
86789,0,32.506508,-1.4123694,-0.32448435
86791,0,85.60824,0.41900587,2.167694
86801,0,211.43582,0.97067416,-0.118851
86805,0,34.189037,1.0580271,0.74101627
86808,0,85.93014,0.9697002,0.40596908
86811,0,128.05203,-0.916573,0.71195114
86813,0,32.279636,-0.25984502,-2.649339
86820,0,173.16995,0.5461388,2.2832744
86820,1,41.13617,-1.0481399,2.8129451
86824,0,104.17489,0.98718613,0.035989925
86829,0,48.24181,0.6444447,-2.0153503
86830,0,30.56732,0.5922733,0.8403659
86833,0,67.37509,0.062354136,0.7639949
86838,0,30.237314,-1.7865872,2.0999575
86840,0,46.219627,0.96832126,2.5051277
86848,0,80.98556,-0.63146204,-2.6590028
86854,0,24.305178,1.839048,2.0221796
86855,0,54.648453,1.1391345,-2.4110963
86867,0,72.53502,-0.35002616,1.1435555
86868,0,107.10459,0.68329877,-2.1888602
86870,0,30.690878,-1.1755714,0.267368
86872,0,88.59863,-0.21016589,2.3074121
86872,1,76.15788,0.23107885,-1.9380705
86873,0,44.050423,0.05685983,1.255499
86878,0,121.36924,-0.5300369,-0.19957854
86878,1,38.27778,-0.56501305,-0.4419519
86879,0,161.13509,1.5371596,-3.104253
86880,0,85.86025,-0.9257985,1.4472284
86882,0,82.846794,0.13216199,-1.5247626
86882,1,16.89235,0.6463979,0.2044026
86885,0,38.228153,0.3074477,-0.0067028217
86886,0,26.987883,-1.8936375,2.5498178
86889,0,52.14991,1.1323298,0.94625103
86897,0,95.38443,0.686726,-2.6686397
86901,0,81.8713,-0.16882966,-1.3331709
86901,1,66.5475,-0.08581928,-0.41997057
86906,0,46.116306,-0.66010296,2.2256818
86906,1,44.104797,-0.19892904,2.2195816
86913,0,37.928642,-0.5649337,2.000623
86918,0,72.48659,-1.3556329,-2.959925
86924,0,172.8287,0.03940686,1.0148742
86924,1,61.151413,0.36290908,-2.6095917
86925,0,125.92483,0.052061018,-0.993525
86932,0,97.720436,1.1557493,0.32323307
86932,1,52.780178,1.766974,-2.7687435
86933,0,25.454544,-1.5231292,0.585038
86937,0,35.106564,-0.7096087,1.9544235
86941,0,105.99746,-0.8283201,0.4511229
86946,0,136.20662,0.65365267,-1.0084056
86958,0,52.579594,-0.098254,3.0432496
86962,0,48.142014,-0.47465178,-0.106615126
86964,0,52.53446,0.9269188,2.0986538
86966,0,128.12778,0.60861987,-1.0333172
86967,0,152.0237,-0.259327,1.90217
86970,0,26.660048,-1.8680081,1.1976495
86970,1,15.378295,2.4536018,-0.8235856
86981,0,67.59034,0.6586509,-0.67180985
86984,0,92.684166,0.2479843,0.89939475
86996,0,124.231575,0.070566945,0.92876035
86997,0,159.63733,-0.6543798,-1.6765412
86998,0,21.022001,-1.5728731,-1.5511007
87001,0,28.103691,0.57519335,1.7981391
87003,0,97.18576,1.5094419,1.299467
87007,0,34.568607,-1.6351123,2.663627
87017,0,18.79577,-1.1871829,3.018501
87022,0,34.194244,-0.63108784,0.8096244
87022,1,23.38103,0.13279518,-0.36679697
87023,0,68.823,0.35090095,2.7438562
87029,0,79.796555,-1.0256705,-0.46501324
87032,0,33.393818,-1.2487887,-1.5843958
87034,0,96.80476,-1.022144,-2.2019908
87035,0,57.44243,1.6229296,1.352136
87041,0,106.47095,1.3759365,2.2196856
87044,0,36.28546,0.23867479,-0.26824299
87049,0,145.37746,-1.9433725,-1.666154
87058,0,68.63339,0.21372798,-2.424911
87058,1,41.379852,-0.22339304,-2.4957182
87061,0,83.8645,-1.7007915,-0.15044455
87069,0,10.091091,1.8870428,-2.4683185
87077,0,38.251186,-2.1440034,-2.5751023
87078,0,82.42418,-0.7083678,3.0080845
87080,0,51.57835,-1.0473144,2.2271395
87081,0,161.66388,-1.603173,-1.2707494
87083,0,22.494154,1.2650204,-0.031592213
87086,0,65.07187,-0.4403783,-1.6997025
87087,0,37.435356,0.16220133,-2.5341322
87107,0,51.144844,1.1846623,-1.0714055
87111,0,66.67091,0.03343032,-0.35455266
87119,0,42.24859,-1.7879876,1.6878198
87120,0,38.96469,-1.3039795,0.4699022
87122,0,45.492844,-0.7451166,-2.6214106
87122,1,31.578396,-0.3245343,-0.879698
87130,0,86.17485,0.76440537,0.31624863
87130,1,63.538776,0.08253753,3.1380963
87132,0,52.0056,1.1688341,-0.9283583
87137,0,94.65194,-0.88367313,1.0243493
87142,0,64.97311,-0.94693327,2.2399309
87145,0,114.849884,1.0964233,3.101384
87152,0,181.99622,0.41145837,-2.7529612
87153,0,21.671036,1.401159,-2.0826461
87164,0,48.394768,1.1009113,-0.29993048
87166,0,55.68069,-1.0159998,-1.4347501
87172,0,116.98372,0.55664426,1.896602
87173,0,168.78268,-0.5757686,-1.8190037
87177,0,84.75779,-0.5959299,2.0887394
87182,0,51.032734,-0.18910429,-1.9089662
87188,0,44.357395,0.45921955,-0.003642243
87190,0,36.54306,-1.4024348,1.959385
87193,0,119.66462,0.86207926,1.5986227
87194,0,39.805943,-0.6933665,0.34091154
87198,0,17.657232,0.20498309,2.4869885
87202,0,92.60445,-0.08311585,2.068556
87203,0,134.8458,-0.15214926,-0.2772087
87208,0,81.105225,-0.43773475,0.23512958
87210,0,25.333012,-0.97102934,0.85941833
87215,0,46.87605,-0.7246658,2.6107574
87220,0,81.68075,1.4779968,-2.4534328
87221,0,32.40915,-0.6339338,-3.005081
87224,0,44.09716,-0.87942183,1.0439904
87227,0,88.176094,1.196792,2.2086883
87228,0,89.150925,0.04043436,-0.30294076
87228,1,28.543076,0.2273649,-0.19399685
87230,0,45.334763,-0.64863265,2.831529
87230,1,18.188524,0.98297334,-0.05996253
87234,0,62.58095,-0.94351035,1.1776345
87235,0,135.47626,0.6280087,1.1714036
87245,0,83.812874,0.9734537,1.0946326
87246,0,55.44872,-0.03690458,2.4329581
87248,0,76.765884,1.0805684,-1.749784
87251,0,54.231365,-0.61521477,-1.3395964
87252,0,116.91904,-0.09917068,-0.7893392
87252,1,23.580652,-1.1944629,0.09577573
87265,0,27.726562,0.1647451,2.1357229
87272,0,60.197628,0.21255277,-0.49095747
87277,0,93.96073,0.24151671,-0.7637218
87277,1,82.26006,-0.019948032,1.6718817
87283,0,70.61812,-0.64580953,3.0044687
87292,0,60.29782,-0.47095138,1.3354555
87294,0,39.305958,-0.36156747,0.8432027
87298,0,65.88084,-0.062401265,-2.8159173
87299,0,107.54727,0.2844326,2.2000585
87299,1,30.537935,-0.007160731,0.9791723
87304,0,29.041065,-0.4079971,-2.8193529
87308,0,20.720055,-1.0792104,1.2378497
87309,0,38.62044,-0.43084443,-1.8271523
87317,0,109.77652,0.90292215,2.8357425
87322,0,115.85137,-0.5351599,-1.1152459
87323,0,57.86033,1.9097718,-0.4696143
87325,0,97.06292,-0.16313158,2.2887814
87328,0,91.41008,-0.049214214,-2.1009436
87328,1,13.582178,-2.3144834,-2.220563
87333,0,92.01813,0.38657442,-3.0288277
87335,0,62.976044,-1.0548497,0.379401
87340,0,62.205723,-0.04097523,-2.4968019
87344,0,83.31449,0.66795146,0.676194
87350,0,67.52827,0.8576828,-1.0451926
87351,0,24.582752,-1.1172628,-1.2738256
87354,0,212.68355,0.7668391,-2.0557165
87358,0,47.810593,1.2102529,2.3434305
87362,0,57.61059,-0.10560421,-0.44633597
87367,0,96.008286,0.13857521,-2.3415182
87370,0,43.71969,0.47247425,-1.9543632
87371,0,123.410965,-0.8372942,2.3539917
87374,0,58.73886,1.4467107,0.64443105
87375,0,64.84632,-0.4194027,0.37493652
87375,1,25.446577,-1.6350094,0.9019775
87377,0,171.12227,-1.1376563,0.90824515
87379,0,79.0912,2.1042612,2.9775038
87382,0,21.52989,-0.28177822,-0.2628464
87383,0,72.01264,-0.58237225,-2.131801
87384,0,37.963554,-0.5849276,-2.9914498
87387,0,181.22545,0.59368575,2.58025
87389,0,124.954094,-0.25966427,1.955401
87390,0,100.93193,-2.16488,-1.3358563
87391,0,24.83867,-1.5947801,-0.8132718
87397,0,135.78172,-1.4120687,0.28987414
87401,0,79.59777,0.48503202,1.2294489
87404,0,82.15158,0.046050806,1.56789
87410,0,181.8485,0.33509022,-0.25268954
87410,1,91.96727,-0.9062644,1.5733068
87413,0,81.12455,-1.3660399,-0.17573963
87415,0,93.96101,-0.90444684,1.2176745
87429,0,88.86305,0.30931842,-2.5442476
87429,1,81.35361,-0.4817357,1.6385734
87434,0,147.53107,0.851242,1.3309165
87441,0,95.86475,0.08459253,-2.143574
87443,0,65.55325,-0.060394537,-0.32340845
87443,1,57.572235,0.14465332,0.89445937
87449,0,95.19737,-0.041251533,2.7223248
87466,0,18.104654,-0.09054598,-0.5875453
87471,0,110.85648,1.3134378,-0.16142723
87473,0,19.362204,-0.17868006,-1.8874196
87475,0,24.360107,-0.28260344,-1.7945107
87481,0,68.94889,0.64564925,2.4872527
87484,0,52.591923,-1.0680069,3.0500271
87485,0,130.1132,-0.60110754,2.9927847
87485,1,81.29769,-1.0134104,-0.48023117
87488,0,70.15846,-0.5645729,-1.9895577
87489,0,18.218153,1.0518599,0.77369106
87491,0,26.651947,-0.83785427,1.6562206
87493,0,40.44939,-0.77917045,0.26140833
87494,0,12.615471,-1.0111065,0.4881015
87500,0,226.10614,0.22763008,-1.7011968
87502,0,35.63687,-0.54922754,2.3923829
87503,0,106.54696,0.48798954,0.18563952
87504,0,146.71086,-1.2355582,-0.73447424
87514,0,31.662895,-0.94355583,-1.9126937
87517,0,28.67451,1.558687,1.2824633
87520,0,102.237,-0.8318845,0.81778246
87523,0,13.619511,-0.7170046,-1.866694
87525,0,95.83563,0.8991,-1.3570697
87530,0,17.660574,-0.7235952,0.15527855
87534,0,11.601494,-2.1845875,1.101063
87538,0,71.03976,0.76160157,2.9769602
87541,0,31.417654,-0.4062548,0.81187296
87549,0,20.177458,0.27863553,-1.2442893
87553,0,94.93802,-1.0032278,2.4839149
87556,0,15.116006,-0.8767123,2.5342538
87557,0,20.144526,-1.0967293,-1.7458014
87558,0,221.09084,-0.8132606,-1.6087239
87559,0,200.43698,-0.72031605,-1.7401383
87559,1,166.80885,-0.21613933,1.1552696
87561,0,20.458374,1.9739791,-1.8867736
87565,0,170.50424,0.255602,-2.5630283
87568,0,12.098132,-1.5217073,-2.7889
87570,0,120.41731,0.022608045,-1.473048
87571,0,92.23425,1.0139486,-2.706526
87573,0,42.36536,-0.32388318,3.1379395
87577,0,65.14288,-0.5139808,0.922136
87579,0,47.338863,0.00024353506,2.8667536
87584,0,205.72308,-0.63108355,1.2766448
87585,0,55.281845,-0.60310376,-0.7028906
87585,1,24.099289,0.90584445,-2.4122777
87593,0,39.818817,1.6873789,-2.2377293
87594,0,92.762146,0.018479327,3.0767744
87595,0,70.72917,-0.5012297,-0.27467299
87596,0,181.26704,0.26387012,2.9860785
87596,1,45.951702,-1.5295306,2.929632
87601,0,40.472725,-1.4986562,2.2869134
87607,0,48.37842,-0.017145785,0.07290744
87618,0,53.54846,1.1299113,1.2678969
87619,0,64.91023,-1.1573322,1.0507745
87623,0,33.060253,0.5239134,2.829174
87624,0,44.738243,-0.1635581,-2.4412584
87631,0,105.00556,0.28758052,-1.8171914
87637,0,27.977564,0.3193234,-1.0745168
87639,0,21.88529,-1.7204907,-0.39477053
87642,0,24.901672,1.0150254,-1.5617536
87651,0,87.214325,-0.34777784,1.1989589
87653,0,137.4534,-1.0070835,0.35221756
87657,0,82.957825,2.0634434,-2.7694511
87657,1,70.61513,0.02350197,0.71924686
87659,0,139.15823,-0.23178264,-2.720558
87659,1,14.821432,-0.85565114,-1.3186831
87662,0,69.03578,0.42930236,-2.8974638
87665,0,78.52289,0.13037004,-1.3089557
87671,0,11.112779,-1.4064392,2.1494513
87673,0,122.73156,-1.011848,-2.5947554
87681,0,137.72131,0.3387382,0.18185149
87682,0,67.63399,0.7032702,-1.9290428
87682,1,39.70429,0.83146334,0.3225036
87683,0,24.377745,0.5160309,-0.55365056
87692,0,37.078033,1.2080828,3.1346395
87695,0,25.838291,-0.62315565,1.6875561
87702,0,18.724804,-0.96255654,2.7293115
87703,0,124.17509,0.052475635,-0.0016876053
87704,0,47.13825,0.5627295,-2.490214
87711,0,50.149128,-0.82444996,-1.0372633
87711,1,15.918653,0.5483274,0.7972336
87712,0,47.41039,-2.0710151,0.8094348
87714,0,23.175959,-0.25451973,0.64689004
87716,0,33.241158,-0.8898269,0.12565973
87720,0,69.0008,-0.8251271,-1.4199474
87721,0,33.673317,-0.51923174,1.5985343
87722,0,42.998684,-0.7215242,2.257832
87723,0,136.77736,0.5768298,-1.6526823
87725,0,117.170944,0.45168826,-2.9727705
87727,0,70.25952,0.7200442,2.0752811
87730,0,22.596773,-1.0392027,-1.1138736
87732,0,114.77455,-0.187546,-0.63811797
87734,0,49.911224,-1.6083305,-1.9215388
87735,0,31.931835,-1.6592675,0.42092717
87737,0,89.632996,0.13075611,2.4769597
87742,0,42.568253,-0.45279408,2.6856806
87749,0,122.30395,0.79066044,0.07999441
87755,0,272.7486,-0.26326227,-1.0552027
87755,1,141.5855,-0.95004493,2.624482
87760,0,76.41541,0.43847337,2.984368
87764,0,35.9484,0.9846345,-1.2018067
87766,0,39.160847,-0.90007687,-0.3398427
